filename,width,height,class,xmin,ymin,xmax,ymax
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,115,561,154,636
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,124,598,178,612
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,125,608,162,640
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,186,590,210,616
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,200,600,250,622
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,177,597,257,630
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,258,534,284,578
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,257,569,289,639
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,274,579,344,610
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,312,538,344,558
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,270,509,298,547
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,181,455,219,502
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,208,442,227,480
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,156,360,200,391
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,191,394,220,417
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,156,413,222,432
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,221,399,252,443
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,253,435,299,458
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,237,471,281,486
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,274,471,304,492
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,266,474,332,509
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,339,457,380,491
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,335,479,382,519
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,357,493,392,509
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,332,502,379,524
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,335,506,378,528
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,423,515,487,534
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,418,524,477,546
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,466,533,521,569
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,456,561,505,576
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,533,539,564,584
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,514,545,572,621
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,596,441,637,536
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,555,370,636,402
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,468,353,595,376
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,367,365,459,398
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,301,392,364,409
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,286,404,335,423
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,255,370,300,404
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,270,373,318,391
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,317,414,352,453
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,368,399,392,443
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,353,449,388,475
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,391,461,432,483
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,415,470,452,500
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,438,475,508,502
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,436,439,515,471
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,427,392,518,423
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,484,371,518,399
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,510,435,572,471
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,565,437,593,476
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,578,439,614,476
PXL_20230818_095329544_jpg.rf.b4f66eddc0e23ff9c8b6e542c7838759.jpg,640,640,fossil,515,496,552,532
2023-02-28-12-21-27_jpg.rf.b38633f1b4c1ce5b8f8d1692b1acf64f.jpg,640,640,fossil,435,59,640,142
2023-02-28-12-21-27_jpg.rf.b38633f1b4c1ce5b8f8d1692b1acf64f.jpg,640,640,fossil,111,83,322,157
2023-02-28-12-21-27_jpg.rf.b38633f1b4c1ce5b8f8d1692b1acf64f.jpg,640,640,fossil,440,189,634,245
2023-02-28-12-21-27_jpg.rf.b38633f1b4c1ce5b8f8d1692b1acf64f.jpg,640,640,fossil,130,212,322,278
2023-02-28-12-21-27_jpg.rf.b38633f1b4c1ce5b8f8d1692b1acf64f.jpg,640,640,fossil,137,342,373,422
2023-02-28-12-21-27_jpg.rf.b38633f1b4c1ce5b8f8d1692b1acf64f.jpg,640,640,fossil,435,294,640,358
2023-02-28-12-21-27_jpg.rf.b38633f1b4c1ce5b8f8d1692b1acf64f.jpg,640,640,fossil,496,414,640,486
2023-02-28-12-21-27_jpg.rf.b38633f1b4c1ce5b8f8d1692b1acf64f.jpg,640,640,fossil,171,479,413,545
2023-02-28-12-21-27_jpg.rf.b38633f1b4c1ce5b8f8d1692b1acf64f.jpg,640,640,fossil,231,592,408,640
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,0,565,36,640
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,11,618,59,640
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,112,582,163,640
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,52,534,135,640
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,80,506,210,542
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,130,533,204,595
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,185,312,225,496
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,88,326,188,518
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,102,387,142,457
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,0,461,85,552
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,0,437,26,470
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,0,389,60,455
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,0,197,91,411
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,11,292,71,404
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,50,232,87,334
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,110,173,230,237
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,213,487,250,640
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,243,464,307,640
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,360,543,441,640
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,391,431,435,588
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,356,328,406,439
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,556,540,639,640
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,577,406,640,533
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,544,312,640,429
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,531,269,573,333
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,462,235,539,359
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,460,412,515,532
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,298,301,388,432
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,258,232,408,422
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,0,121,76,227
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,1,0,79,108
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,143,0,177,24
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,246,138,354,204
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,296,100,403,204
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,198,23,324,69
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,313,0,440,90
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,483,171,568,227
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,556,76,598,201
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,445,88,567,174
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,459,179,503,271
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,610,97,640,165
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,536,0,640,69
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,455,0,522,56
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,256,232,316,319
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,72,277,122,349
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,64,348,108,417
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,334,463,376,520
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,324,468,412,626
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,301,601,342,640
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,85,0,136,53
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,552,243,635,313
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,528,407,593,496
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,403,325,442,389
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,109,276,153,380
2023-02-28-12-36-20_jpg.rf.b288cbfba5eb2ec85078eb1063c0ca33.jpg,640,640,fossil,103,247,139,280
2023-02-28-12-21-59_jpg.rf.b54ee77dcb27ac3d3cdfa3872769bad3.jpg,640,640,fossil,33,438,79,588
2023-02-28-12-21-59_jpg.rf.b54ee77dcb27ac3d3cdfa3872769bad3.jpg,640,640,fossil,115,441,168,599
2023-02-28-12-21-59_jpg.rf.b54ee77dcb27ac3d3cdfa3872769bad3.jpg,640,640,fossil,211,482,261,628
2023-02-28-12-21-59_jpg.rf.b54ee77dcb27ac3d3cdfa3872769bad3.jpg,640,640,fossil,352,281,396,423
2023-02-28-12-21-59_jpg.rf.b54ee77dcb27ac3d3cdfa3872769bad3.jpg,640,640,fossil,417,287,469,435
2023-02-28-12-21-59_jpg.rf.b54ee77dcb27ac3d3cdfa3872769bad3.jpg,640,640,fossil,505,278,569,456
2023-02-28-12-21-59_jpg.rf.b54ee77dcb27ac3d3cdfa3872769bad3.jpg,640,640,fossil,571,261,639,405
2023-02-28-12-21-59_jpg.rf.b54ee77dcb27ac3d3cdfa3872769bad3.jpg,640,640,fossil,578,0,627,110
2023-02-28-12-21-59_jpg.rf.b54ee77dcb27ac3d3cdfa3872769bad3.jpg,640,640,fossil,443,0,537,154
2023-02-28-12-21-59_jpg.rf.b54ee77dcb27ac3d3cdfa3872769bad3.jpg,640,640,fossil,360,1,416,105
2023-02-28-12-21-59_jpg.rf.b54ee77dcb27ac3d3cdfa3872769bad3.jpg,640,640,fossil,247,1,309,103
2023-02-28-12-21-59_jpg.rf.b54ee77dcb27ac3d3cdfa3872769bad3.jpg,640,640,fossil,136,1,202,103
2023-02-28-12-21-59_jpg.rf.b54ee77dcb27ac3d3cdfa3872769bad3.jpg,640,640,fossil,65,0,117,87
2023-02-28-12-21-59_jpg.rf.b54ee77dcb27ac3d3cdfa3872769bad3.jpg,640,640,fossil,0,182,13,351
2023-02-28-12-21-59_jpg.rf.b54ee77dcb27ac3d3cdfa3872769bad3.jpg,640,640,fossil,43,197,105,355
2023-02-28-12-21-59_jpg.rf.b54ee77dcb27ac3d3cdfa3872769bad3.jpg,640,640,fossil,150,212,218,390
2023-02-28-12-21-59_jpg.rf.b54ee77dcb27ac3d3cdfa3872769bad3.jpg,640,640,fossil,251,241,313,413
PXL_20230818_094604797_jpg.rf.b47e2626d34b3ac6494a8f121d9694e8.jpg,640,640,fossil,473,323,540,407
PXL_20230818_094604797_jpg.rf.b47e2626d34b3ac6494a8f121d9694e8.jpg,640,640,fossil,458,206,498,294
PXL_20230818_094604797_jpg.rf.b47e2626d34b3ac6494a8f121d9694e8.jpg,640,640,fossil,470,182,509,233
PXL_20230818_094604797_jpg.rf.b47e2626d34b3ac6494a8f121d9694e8.jpg,640,640,fossil,622,244,640,300
PXL_20230818_094604797_jpg.rf.b47e2626d34b3ac6494a8f121d9694e8.jpg,640,640,fossil,10,0,42,79
PXL_20230818_094604797_jpg.rf.b47e2626d34b3ac6494a8f121d9694e8.jpg,640,640,fossil,339,5,398,65
PXL_20230818_094604797_jpg.rf.b47e2626d34b3ac6494a8f121d9694e8.jpg,640,640,fossil,241,275,308,361
PXL_20230818_094604797_jpg.rf.b47e2626d34b3ac6494a8f121d9694e8.jpg,640,640,fossil,264,350,318,404
PXL_20230818_094604797_jpg.rf.b47e2626d34b3ac6494a8f121d9694e8.jpg,640,640,fossil,172,0,213,43
PXL_20230818_094604797_jpg.rf.b47e2626d34b3ac6494a8f121d9694e8.jpg,640,640,fossil,201,97,237,151
PXL_20230818_094604797_jpg.rf.b47e2626d34b3ac6494a8f121d9694e8.jpg,640,640,fossil,0,196,45,306
PXL_20230818_094604797_jpg.rf.b47e2626d34b3ac6494a8f121d9694e8.jpg,640,640,fossil,0,348,20,507
PXL_20230818_094604797_jpg.rf.b47e2626d34b3ac6494a8f121d9694e8.jpg,640,640,fossil,3,404,49,491
PXL_20230818_094604797_jpg.rf.b47e2626d34b3ac6494a8f121d9694e8.jpg,640,640,fossil,18,498,73,556
PXL_20230818_094604797_jpg.rf.b47e2626d34b3ac6494a8f121d9694e8.jpg,640,640,fossil,161,433,272,559
PXL_20230818_094604797_jpg.rf.b47e2626d34b3ac6494a8f121d9694e8.jpg,640,640,fossil,54,435,160,484
PXL_20230818_094604797_jpg.rf.b47e2626d34b3ac6494a8f121d9694e8.jpg,640,640,fossil,56,401,132,461
PXL_20230818_094604797_jpg.rf.b47e2626d34b3ac6494a8f121d9694e8.jpg,640,640,fossil,113,359,222,443
PXL_20230818_094604797_jpg.rf.b47e2626d34b3ac6494a8f121d9694e8.jpg,640,640,fossil,155,311,263,391
PXL_20230818_094604797_jpg.rf.b47e2626d34b3ac6494a8f121d9694e8.jpg,640,640,fossil,198,301,280,355
PXL_20230818_094604797_jpg.rf.b47e2626d34b3ac6494a8f121d9694e8.jpg,640,640,fossil,261,233,325,341
PXL_20230818_094604797_jpg.rf.b47e2626d34b3ac6494a8f121d9694e8.jpg,640,640,fossil,248,217,312,255
PXL_20230818_094604797_jpg.rf.b47e2626d34b3ac6494a8f121d9694e8.jpg,640,640,fossil,111,334,163,411
PXL_20230818_094604797_jpg.rf.b47e2626d34b3ac6494a8f121d9694e8.jpg,640,640,fossil,73,0,129,54
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,94,183,144,245
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,126,267,155,333
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,118,313,147,352
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,6,263,33,305
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,53,579,106,637
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,467,428,491,517
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,201,439,245,484
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,268,217,318,282
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,261,185,301,226
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,319,544,345,604
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,339,455,369,501
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,321,375,348,415
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,586,459,633,521
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,626,399,640,470
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,599,401,634,468
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,526,495,585,554
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,561,528,615,570
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,495,428,527,508
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,541,347,584,423
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,465,259,503,341
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,544,196,613,255
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,503,164,539,200
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,483,108,529,227
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,462,120,496,185
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,444,71,485,115
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,295,70,377,164
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,379,125,458,162
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,399,143,456,187
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,332,156,413,219
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,301,195,382,255
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,289,223,350,263
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,254,232,303,313
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,265,297,313,325
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,377,180,416,238
PXL_20230818_094604797_jpg.rf.bbf5f0c146126423e1e450cc173ca526.jpg,640,640,fossil,402,447,444,494
2023-02-28-12-23-40_jpg.rf.b598b006f5ec81a47e1811d58f2b80fd.jpg,640,640,fossil,417,336,545,422
2023-02-28-12-23-40_jpg.rf.b598b006f5ec81a47e1811d58f2b80fd.jpg,640,640,fossil,536,176,640,296
2023-02-28-12-23-40_jpg.rf.b598b006f5ec81a47e1811d58f2b80fd.jpg,640,640,fossil,401,167,516,285
2023-02-28-12-23-40_jpg.rf.b598b006f5ec81a47e1811d58f2b80fd.jpg,640,640,fossil,255,166,386,294
2023-02-28-12-23-40_jpg.rf.b598b006f5ec81a47e1811d58f2b80fd.jpg,640,640,fossil,121,158,204,266
2023-02-28-12-23-40_jpg.rf.b598b006f5ec81a47e1811d58f2b80fd.jpg,640,640,fossil,309,476,401,592
2023-02-28-12-23-40_jpg.rf.b598b006f5ec81a47e1811d58f2b80fd.jpg,640,640,fossil,239,358,336,503
2023-02-28-12-23-40_jpg.rf.b598b006f5ec81a47e1811d58f2b80fd.jpg,640,640,fossil,161,551,297,640
2023-02-28-12-23-40_jpg.rf.b598b006f5ec81a47e1811d58f2b80fd.jpg,640,640,fossil,0,556,82,640
2023-02-28-12-23-40_jpg.rf.b598b006f5ec81a47e1811d58f2b80fd.jpg,640,640,fossil,123,496,237,640
2023-02-28-12-23-40_jpg.rf.b598b006f5ec81a47e1811d58f2b80fd.jpg,640,640,fossil,107,397,185,520
2023-02-28-12-23-40_jpg.rf.b598b006f5ec81a47e1811d58f2b80fd.jpg,640,640,fossil,1,346,119,471
2023-02-28-12-23-40_jpg.rf.b598b006f5ec81a47e1811d58f2b80fd.jpg,640,640,fossil,0,213,66,397
PXL_20230818_092958685_jpg.rf.b993c342ee0fb0385a10f218fadedcbe.jpg,640,640,fossil,308,398,420,610
PXL_20230818_092958685_jpg.rf.b993c342ee0fb0385a10f218fadedcbe.jpg,640,640,fossil,267,539,333,625
PXL_20230818_092958685_jpg.rf.b993c342ee0fb0385a10f218fadedcbe.jpg,640,640,fossil,98,434,220,480
PXL_20230818_092958685_jpg.rf.b993c342ee0fb0385a10f218fadedcbe.jpg,640,640,fossil,84,446,171,628
PXL_20230818_092958685_jpg.rf.b993c342ee0fb0385a10f218fadedcbe.jpg,640,640,fossil,153,346,241,420
PXL_20230818_092958685_jpg.rf.b993c342ee0fb0385a10f218fadedcbe.jpg,640,640,fossil,262,149,353,207
PXL_20230818_092958685_jpg.rf.b993c342ee0fb0385a10f218fadedcbe.jpg,640,640,fossil,1,275,83,531
PXL_20230818_092958685_jpg.rf.b993c342ee0fb0385a10f218fadedcbe.jpg,640,640,fossil,0,572,55,640
PXL_20230818_092958685_jpg.rf.b993c342ee0fb0385a10f218fadedcbe.jpg,640,640,fossil,4,235,44,329
2023-02-28-12-23-46_jpg.rf.b8e677badcb437ac2aecb8008a8d7d5c.jpg,640,640,fossil,24,174,166,272
2023-02-28-12-23-46_jpg.rf.b8e677badcb437ac2aecb8008a8d7d5c.jpg,640,640,fossil,241,33,354,107
2023-02-28-12-23-46_jpg.rf.b8e677badcb437ac2aecb8008a8d7d5c.jpg,640,640,fossil,488,45,609,157
2023-02-28-12-23-46_jpg.rf.b8e677badcb437ac2aecb8008a8d7d5c.jpg,640,640,fossil,518,193,618,274
2023-02-28-12-23-46_jpg.rf.b8e677badcb437ac2aecb8008a8d7d5c.jpg,640,640,fossil,166,120,283,234
2023-02-28-12-23-46_jpg.rf.b8e677badcb437ac2aecb8008a8d7d5c.jpg,640,640,fossil,314,82,437,169
2023-02-28-12-23-46_jpg.rf.b8e677badcb437ac2aecb8008a8d7d5c.jpg,640,640,fossil,196,168,329,260
